,AccountScore,BusinessType,Complexity,CustomerID,DateTime,DeviceRating,EquipmentPrice,MonthlyMaintenance,ProductCategory,ProductWeight,UsagePerDay,UsageType
4977,74,LLC,2,98761287,11-2017,5,4522,3880,Hilti Services,712,20,1
4978,32,LLC,1,98761287,11-2017,1,2269,3105,Contractor Services,713,14,3
4979,20,LLC,1,98761287,11-2017,1,6589,2089,Fastners Firestop Strut,308,14,2
4980,46,LLC,1,98761288,11-2017,4,9159,4223,Power Tools,854,19,2
4981,25,LLC,3,98761288,11-2017,1,5709,1692,Hilti Services,22,16,3
4982,51,LLC,1,98761288,11-2017,1,6537,4163,Contractor Services,148,9,2
4983,24,LLC,1,98761288,11-2017,2,3180,2748,Fastners Firestop Strut,708,15,2
4984,64,LLC,1,98761289,11-2017,3,6877,3359,Power Tools,80,23,1
4985,57,LLC,3,98761289,11-2017,5,1740,1817,Hilti Services,708,23,3
4986,48,LLC,2,98761289,11-2017,5,9673,1427,Contractor Services,513,0,3
4987,32,LLC,3,98761289,11-2017,1,2583,4416,Fastners Firestop Strut,605,2,3
4988,63,LLC,2,98761290,11-2017,3,6344,1367,Power Tools,339,11,1
4989,97,LLC,2,98761290,11-2017,4,9786,3805,Hilti Services,995,17,3
4990,35,LLC,2,98761290,11-2017,4,2284,1684,Contractor Services,255,23,1
4991,38,LLC,3,98761290,11-2017,3,5581,4077,Fastners Firestop Strut,763,20,2
4992,78,LLC,1,98761291,11-2017,1,5555,2275,Power Tools,444,21,3
4993,53,LLC,3,98761291,11-2017,1,6590,1611,Hilti Services,296,0,1
4994,35,LLC,3,98761291,11-2017,4,7276,2470,Contractor Services,724,7,2
4995,44,LLC,1,98761291,11-2017,1,622,1828,Fastners Firestop Strut,177,21,1
4996,32,LLC,3,98761292,11-2017,2,494,1686,Power Tools,835,16,1
4997,55,LLC,2,98761292,11-2017,2,893,3787,Hilti Services,760,0,2
4998,47,LLC,1,98761292,11-2017,4,3469,4330,Contractor Services,74,14,1
4999,33,LLC,2,98761292,11-2017,3,5273,1723,Fastners Firestop Strut,700,20,1
5000,44,LLC,1,98761293,11-2017,4,1231,2854,Power Tools,908,24,2
5001,75,LLC,1,98761293,11-2017,5,7725,1915,Hilti Services,46,3,1
5002,22,LLC,1,98761293,11-2017,3,2602,3727,Contractor Services,50,10,3
5003,37,LLC,2,98761293,11-2017,5,4703,2176,Fastners Firestop Strut,298,3,1
5004,61,LLC,1,98761294,11-2017,5,2750,1578,Power Tools,431,17,1
5005,65,LLC,3,98761294,11-2017,3,669,4445,Hilti Services,825,4,3
5006,39,LLC,1,98761294,11-2017,3,3925,4466,Contractor Services,277,23,2
5007,29,LLC,1,98761294,11-2017,4,4149,4407,Fastners Firestop Strut,814,13,2
5008,88,LLC,2,98761295,11-2017,5,2493,2965,Power Tools,121,8,3
5009,32,LLC,2,98761295,11-2017,4,6521,1866,Hilti Services,249,17,2
5010,76,LLC,2,98761295,11-2017,3,9015,4570,Contractor Services,955,5,3
5011,85,LLC,2,98761295,11-2017,1,5993,4979,Fastners Firestop Strut,80,21,1
5012,27,LLC,1,98761296,11-2017,5,1164,3936,Power Tools,588,20,2
5013,38,LLC,2,98761296,11-2017,3,7076,1542,Hilti Services,439,4,3
5014,64,LLC,1,98761296,11-2017,3,6581,1570,Contractor Services,592,7,1
5015,26,LLC,1,98761296,11-2017,4,8580,2036,Fastners Firestop Strut,332,8,1
5016,24,LLC,3,98761297,11-2017,3,3548,2146,Power Tools,188,3,3
5017,63,LLC,3,98761297,11-2017,4,8309,874,Hilti Services,481,16,1
5018,92,LLC,3,98761297,11-2017,5,3408,3531,Contractor Services,29,14,1
5019,30,LLC,1,98761297,11-2017,5,1391,3382,Fastners Firestop Strut,975,21,2
5020,64,LLC,1,98761298,11-2017,5,9567,4370,Power Tools,992,2,1
5021,73,LLC,3,98761298,11-2017,2,8268,1958,Hilti Services,712,7,1
5022,91,LLC,1,98761298,11-2017,2,6448,841,Contractor Services,979,18,1
5023,20,LLC,1,98761298,11-2017,2,866,4825,Fastners Firestop Strut,32,2,1
5024,80,LLC,3,98761299,11-2017,2,3221,4678,Power Tools,543,5,2
5025,42,LLC,1,98761299,11-2017,2,6916,3346,Hilti Services,55,18,2
5026,67,LLC,3,98761299,11-2017,1,5426,1176,Contractor Services,718,6,1
5027,84,LLC,2,98761299,11-2017,2,2294,3660,Fastners Firestop Strut,270,4,1
5028,33,LLC,3,98761300,11-2017,3,9023,889,Power Tools,431,1,1
5029,33,LLC,1,98761300,11-2017,5,5602,2949,Hilti Services,812,14,3
5030,83,LLC,2,98761300,11-2017,3,1133,1475,Contractor Services,332,3,3
5031,25,LLC,3,98761300,11-2017,3,8511,4737,Fastners Firestop Strut,652,2,1
5032,51,LLC,3,98761301,11-2017,5,2191,767,Power Tools,436,20,1
5033,34,LLC,2,98761301,11-2017,2,647,953,Hilti Services,522,19,2
5034,62,LLC,3,98761301,11-2017,4,1080,4074,Contractor Services,40,18,2
5035,64,LLC,1,98761301,11-2017,4,5931,4237,Fastners Firestop Strut,231,4,1
5036,65,LLC,3,98761302,11-2017,2,2673,3605,Power Tools,413,6,2
5037,25,LLC,1,98761302,11-2017,2,7603,3213,Hilti Services,625,2,2
5038,20,LLC,3,98761302,11-2017,4,6977,1613,Contractor Services,963,16,3
5039,96,LLC,1,98761302,11-2017,2,7448,1759,Fastners Firestop Strut,669,19,2
5040,40,LLC,3,98761303,11-2017,3,5608,3870,Power Tools,704,4,2
5041,44,LLC,2,98761303,11-2017,5,2769,3214,Hilti Services,869,20,1
5042,48,LLC,2,98761303,11-2017,1,3972,2544,Contractor Services,619,12,1
5043,85,LLC,1,98761303,11-2017,3,6428,2363,Fastners Firestop Strut,662,0,1
5044,75,LLC,3,98761304,11-2017,2,6764,4384,Power Tools,469,13,3
5045,64,LLC,1,98761304,11-2017,3,4932,553,Hilti Services,734,12,3
5046,88,LLC,1,98761304,11-2017,3,231,886,Contractor Services,663,9,2
5047,53,LLC,1,98761304,11-2017,5,1126,4522,Fastners Firestop Strut,716,2,1
5048,23,LLC,3,98761305,11-2017,4,4360,2398,Power Tools,958,20,3
5049,81,LLC,1,98761305,11-2017,1,9442,4182,Hilti Services,867,15,2
5050,49,LLC,2,98761305,11-2017,2,1880,3742,Contractor Services,525,3,2
5051,70,LLC,3,98761305,11-2017,2,3265,2413,Fastners Firestop Strut,276,18,3
5052,42,LLC,2,98761306,11-2017,5,3773,2928,Power Tools,232,1,2
5053,84,LLC,3,98761306,11-2017,1,6425,3334,Hilti Services,29,1,2
5054,88,LLC,2,98761306,11-2017,5,3036,2256,Contractor Services,795,8,3
5055,71,LLC,3,98761306,11-2017,5,3282,751,Fastners Firestop Strut,813,2,3
5056,74,LLC,2,98761307,11-2017,4,2757,1629,Power Tools,264,7,3
5057,79,LLC,3,98761307,11-2017,4,341,1156,Hilti Services,665,0,2
5058,94,LLC,1,98761307,11-2017,4,6081,1991,Contractor Services,843,12,1
5059,94,LLC,1,98761307,11-2017,5,435,2011,Fastners Firestop Strut,252,10,1
5060,96,LLC,1,98761308,11-2017,2,5025,4707,Power Tools,410,9,3
5061,82,LLC,3,98761308,11-2017,5,4773,4195,Hilti Services,130,9,2
5062,38,LLC,3,98761308,11-2017,2,1905,507,Contractor Services,144,20,2
5063,85,LLC,2,98761308,11-2017,5,5855,1058,Fastners Firestop Strut,650,22,2
5064,32,LLC,3,98761309,11-2017,3,7097,1407,Power Tools,226,22,2
5065,43,LLC,3,98761309,11-2017,5,5414,2829,Hilti Services,506,23,1
5066,70,LLC,3,98761309,11-2017,3,1924,3763,Contractor Services,292,7,1
5067,91,LLC,2,98761309,11-2017,1,3218,3430,Fastners Firestop Strut,441,5,2
5068,57,LLC,3,98761310,11-2017,3,6582,3668,Power Tools,784,19,2
5069,27,LLC,2,98761310,11-2017,4,2165,1611,Hilti Services,714,8,2
5070,66,LLC,3,98761310,11-2017,5,4128,1230,Contractor Services,733,1,3
5071,71,LLC,2,98761310,11-2017,5,4590,4079,Fastners Firestop Strut,520,2,2
5072,68,LLC,2,98761311,11-2017,1,5677,1838,Power Tools,440,24,3
5073,57,LLC,2,98761311,11-2017,2,372,3629,Hilti Services,297,2,2
5074,30,LLC,2,98761311,11-2017,5,3068,1617,Contractor Services,588,2,2
5075,35,LLC,2,98761311,11-2017,5,2462,3588,Fastners Firestop Strut,629,24,3
5076,64,LLC,3,98761312,11-2017,4,5443,3299,Power Tools,274,15,3
5077,40,LLC,2,98761312,11-2017,4,4538,2052,Hilti Services,709,12,1
5078,32,LLC,2,98761312,11-2017,4,786,1096,Contractor Services,698,1,1
5079,55,LLC,2,98761312,11-2017,2,5140,1509,Fastners Firestop Strut,639,17,2
5080,56,LLC,1,98761313,11-2017,4,7260,1302,Power Tools,566,16,1
5081,70,LLC,1,98761313,11-2017,4,5772,3830,Hilti Services,334,20,3
5082,68,LLC,3,98761313,11-2017,1,3751,842,Contractor Services,15,3,3
5083,24,LLC,2,98761313,11-2017,1,5865,3043,Fastners Firestop Strut,522,16,1
5084,87,LLC,2,98761314,11-2017,5,4096,2230,Power Tools,521,20,3
5085,55,LLC,1,98761314,11-2017,4,8852,3050,Hilti Services,430,5,2
5086,71,LLC,2,98761314,11-2017,2,2065,1200,Contractor Services,954,4,1
5087,58,LLC,1,98761314,11-2017,1,7479,3706,Fastners Firestop Strut,370,6,1
5088,73,LLC,2,98761315,11-2017,1,8077,3449,Power Tools,832,10,1
5089,69,LLC,3,98761315,11-2017,1,6081,4518,Hilti Services,837,11,1
5090,63,LLC,1,98761315,11-2017,5,5170,2288,Contractor Services,271,9,3
5091,23,LLC,1,98761315,11-2017,4,6038,3588,Fastners Firestop Strut,445,1,3
5092,100,LLC,1,98761316,11-2017,4,5376,3764,Power Tools,412,19,3
5093,92,LLC,2,98761316,11-2017,5,7499,1675,Hilti Services,906,4,1
5094,94,LLC,1,98761316,11-2017,4,8673,1051,Contractor Services,929,11,2
5095,78,LLC,2,98761316,11-2017,5,6192,4673,Fastners Firestop Strut,386,5,3
5096,55,LLC,1,98761317,11-2017,4,8328,3789,Power Tools,862,3,3
5097,66,LLC,2,98761317,11-2017,4,6644,1810,Hilti Services,936,6,2
5098,97,LLC,3,98761317,11-2017,2,2007,1787,Contractor Services,418,23,2
5099,76,LLC,1,98761317,11-2017,4,4105,3657,Fastners Firestop Strut,327,6,3
5100,24,LLC,3,98761318,11-2017,4,6679,898,Power Tools,797,17,2
5101,56,LLC,2,98761318,11-2017,5,5950,4048,Hilti Services,483,24,1
5102,68,LLC,1,98761318,11-2017,2,9485,4225,Contractor Services,86,3,2
5103,30,LLC,3,98761318,11-2017,4,3433,1087,Fastners Firestop Strut,136,17,1
5104,85,LLC,2,98761319,11-2017,5,9726,2470,Power Tools,359,13,3
5105,54,LLC,2,98761319,11-2017,5,3872,3993,Hilti Services,201,24,1
5106,88,LLC,1,98761319,11-2017,1,3590,856,Contractor Services,702,17,1
5107,58,LLC,2,98761319,11-2017,5,7919,3676,Fastners Firestop Strut,353,9,1
5108,66,LLC,3,98761320,11-2017,4,1381,2571,Power Tools,500,0,3
5109,83,LLC,1,98761320,11-2017,4,4906,2624,Hilti Services,325,21,2
5110,78,LLC,3,98761320,11-2017,3,708,944,Contractor Services,422,6,1
5111,62,LLC,3,98761320,11-2017,4,1796,4715,Fastners Firestop Strut,886,12,3
5112,73,LLC,1,98761321,11-2017,1,5763,3470,Power Tools,120,19,1
5113,97,LLC,2,98761321,11-2017,5,5022,4267,Hilti Services,152,2,1
5114,47,LLC,1,98761321,11-2017,3,9265,973,Contractor Services,166,10,2
5115,88,LLC,3,98761321,11-2017,4,2213,4131,Fastners Firestop Strut,226,1,1
5116,92,LLC,1,98761322,11-2017,5,9408,3751,Power Tools,603,13,2
5117,73,LLC,1,98761322,11-2017,4,8236,3764,Hilti Services,490,15,1
5118,48,LLC,2,98761322,11-2017,3,1398,2620,Contractor Services,90,4,2
5119,23,LLC,2,98761322,11-2017,2,1368,2315,Fastners Firestop Strut,538,20,1
5120,31,LLC,3,98761323,11-2017,4,2732,615,Power Tools,533,6,1
5121,50,LLC,2,98761323,11-2017,1,3902,4261,Hilti Services,260,11,3
5122,32,LLC,2,98761323,11-2017,5,2983,3891,Contractor Services,223,6,2
5123,59,LLC,1,98761323,11-2017,5,2534,4912,Fastners Firestop Strut,617,13,2
5124,85,LLC,2,98761324,11-2017,4,5577,3991,Power Tools,675,0,2
5125,37,LLC,3,98761324,11-2017,3,8179,2206,Hilti Services,164,24,3
5126,54,LLC,2,98761324,11-2017,1,4418,2563,Contractor Services,520,19,1
5127,57,LLC,3,98761324,11-2017,5,3913,4046,Fastners Firestop Strut,115,11,1
5128,54,LLC,2,98761325,11-2017,3,2056,4191,Power Tools,625,18,2
5129,92,LLC,3,98761325,11-2017,3,5212,4431,Hilti Services,672,20,1
5130,93,LLC,3,98761325,11-2017,1,6715,1608,Contractor Services,176,9,2
5131,87,LLC,3,98761325,11-2017,4,4767,3799,Fastners Firestop Strut,821,14,1
5132,51,LLC,2,98761326,11-2017,2,6933,722,Power Tools,451,2,1
5133,66,LLC,3,98761326,11-2017,2,5386,4072,Hilti Services,521,6,3
5134,54,LLC,1,98761326,11-2017,3,1986,708,Contractor Services,497,13,2
5135,41,LLC,1,98761326,11-2017,5,7125,2424,Fastners Firestop Strut,884,14,1
5136,85,LLC,3,98761327,11-2017,2,1151,3507,Power Tools,620,5,1
5137,28,LLC,3,98761327,11-2017,1,7083,4342,Hilti Services,727,8,2
5138,50,LLC,3,98761327,11-2017,2,1500,2666,Contractor Services,353,7,1
5139,45,LLC,3,98761327,11-2017,3,6279,3607,Fastners Firestop Strut,477,8,3
5140,36,LLC,2,98761328,11-2017,1,2501,926,Power Tools,837,15,2
5141,92,LLC,1,98761328,11-2017,2,5068,4485,Hilti Services,581,1,1
5142,29,LLC,2,98761328,11-2017,5,4214,4495,Contractor Services,784,14,1
5143,50,LLC,3,98761328,11-2017,4,5987,4559,Fastners Firestop Strut,561,20,1
5144,22,LLC,2,98761329,11-2017,1,1135,2923,Power Tools,671,1,2
5145,49,LLC,3,98761329,11-2017,1,4418,985,Hilti Services,605,2,3
5146,99,LLC,3,98761329,11-2017,2,5272,783,Contractor Services,124,16,2
5147,39,LLC,2,98761329,11-2017,5,7460,4072,Fastners Firestop Strut,514,14,3
5148,75,LLC,1,98761330,11-2017,4,6849,1135,Power Tools,327,9,1
5149,46,LLC,1,98761330,11-2017,3,4088,4843,Hilti Services,187,0,1
5150,35,LLC,3,98761330,11-2017,4,7646,3967,Contractor Services,668,23,2
5151,97,LLC,1,98761330,11-2017,3,2248,4093,Fastners Firestop Strut,416,5,3
5152,49,LLC,2,98761331,11-2017,5,9731,2993,Power Tools,169,11,2
5153,81,LLC,3,98761331,11-2017,5,5849,3405,Hilti Services,387,18,2
5154,76,LLC,2,98761331,11-2017,5,4331,2440,Contractor Services,374,2,2
5155,49,LLC,3,98761331,11-2017,5,1353,1837,Fastners Firestop Strut,219,6,3
5156,77,LLC,2,98761332,11-2017,5,5539,795,Power Tools,972,18,2
5157,76,LLC,2,98761332,11-2017,1,9812,4253,Hilti Services,226,8,1
5158,22,LLC,1,98761332,11-2017,4,5866,2572,Contractor Services,188,14,3
5159,43,LLC,2,98761332,11-2017,3,3540,4705,Fastners Firestop Strut,222,6,2
5160,68,LLC,1,98761333,11-2017,1,1226,3296,Power Tools,960,22,1
5161,55,LLC,3,98761333,11-2017,4,3316,2545,Hilti Services,629,3,2
5162,45,LLC,3,98761333,11-2017,3,2440,1891,Contractor Services,225,10,3
5163,97,LLC,3,98761333,11-2017,3,2353,2181,Fastners Firestop Strut,803,16,1
5164,69,LLC,1,98761334,11-2017,2,610,2440,Power Tools,14,1,1
5165,76,LLC,1,98761334,11-2017,2,6059,4691,Hilti Services,593,8,2
5166,82,LLC,2,98761334,11-2017,5,1330,3654,Contractor Services,95,6,3
5167,25,LLC,3,98761334,11-2017,4,6674,1154,Fastners Firestop Strut,338,3,1
5168,91,LLC,3,98761335,11-2017,4,3075,3908,Power Tools,832,19,1
5169,62,LLC,1,98761335,11-2017,3,4862,1640,Hilti Services,346,23,3
5170,65,LLC,1,98761335,11-2017,3,8009,2494,Contractor Services,409,24,2
5171,85,LLC,3,98761335,11-2017,1,3045,4022,Fastners Firestop Strut,759,20,3
5172,76,LLC,3,98761336,11-2017,5,2749,2180,Power Tools,50,10,3
5173,77,LLC,1,98761336,11-2017,5,7015,4144,Hilti Services,730,10,2
5174,94,LLC,2,98761336,11-2017,4,3180,4035,Contractor Services,733,7,1
5175,76,LLC,3,98761336,11-2017,2,5300,3658,Fastners Firestop Strut,179,15,3
5176,90,LLC,1,98761337,11-2017,4,7496,889,Power Tools,325,2,1
5177,83,LLC,1,98761337,11-2017,1,5762,2884,Hilti Services,971,17,1
5178,78,LLC,3,98761337,11-2017,5,7350,3002,Contractor Services,329,24,3
5179,63,LLC,1,98761337,11-2017,1,7369,4650,Fastners Firestop Strut,599,20,3
5180,79,LLC,3,98761338,11-2017,5,434,4695,Power Tools,960,11,1
5181,92,LLC,1,98761338,11-2017,3,6688,2321,Hilti Services,461,11,2
5182,50,LLC,1,98761338,11-2017,3,8328,3986,Contractor Services,327,23,2
5183,31,LLC,1,98761338,11-2017,3,2405,1733,Fastners Firestop Strut,84,16,1
5184,58,LLC,2,98761339,11-2017,4,928,3962,Power Tools,648,20,2
5185,92,LLC,3,98761339,11-2017,3,3231,2329,Hilti Services,215,21,3
5186,33,LLC,3,98761339,11-2017,4,6858,1775,Contractor Services,673,3,2
5187,99,LLC,2,98761339,11-2017,1,5909,3424,Fastners Firestop Strut,467,5,2
5188,20,LLC,2,98761340,11-2017,4,1816,714,Power Tools,630,18,1
5189,20,LLC,3,98761340,11-2017,3,6760,2275,Hilti Services,505,4,1
5190,44,LLC,1,98761340,11-2017,4,8321,4071,Contractor Services,449,14,2
5191,77,LLC,3,98761340,11-2017,3,2871,4761,Fastners Firestop Strut,368,20,3
5192,53,LLC,2,98761341,11-2017,2,4678,2357,Power Tools,409,14,1
5193,64,LLC,2,98761341,11-2017,2,2042,4583,Hilti Services,994,10,3
5194,39,LLC,1,98761341,11-2017,2,5653,4266,Contractor Services,377,15,1
5195,82,LLC,1,98761341,11-2017,2,5131,4650,Fastners Firestop Strut,904,6,2
5196,29,LLC,2,98761342,11-2017,4,992,2820,Power Tools,221,24,1
5197,37,LLC,1,98761342,11-2017,2,7292,2314,Hilti Services,380,18,2
5198,99,LLC,2,98761342,11-2017,3,1019,3606,Contractor Services,103,18,2
5199,52,LLC,2,98761342,11-2017,5,679,3092,Fastners Firestop Strut,68,24,2
5200,44,LLC,1,98761343,11-2017,2,6150,906,Power Tools,859,1,2
5201,42,LLC,2,98761343,11-2017,4,3899,3007,Hilti Services,25,4,2
5202,80,LLC,2,98761343,11-2017,1,2404,3872,Contractor Services,993,24,1
5203,48,LLC,3,98761343,11-2017,3,537,4241,Fastners Firestop Strut,147,18,2
5204,23,LLC,2,98761344,11-2017,4,671,2977,Power Tools,335,14,1
5205,77,LLC,2,98761344,11-2017,4,2212,1503,Hilti Services,201,8,1
5206,46,LLC,1,98761344,11-2017,5,5100,2615,Contractor Services,133,18,2
5207,76,LLC,2,98761344,11-2017,2,8999,1713,Fastners Firestop Strut,13,3,1
5208,36,LLC,1,98761345,11-2017,1,2020,645,Power Tools,354,10,3
5209,76,LLC,3,98761345,11-2017,2,3535,4067,Hilti Services,981,22,3
5210,84,LLC,2,98761345,11-2017,1,5397,1706,Contractor Services,309,7,1
5211,88,LLC,1,98761345,11-2017,2,5307,4353,Fastners Firestop Strut,466,12,3
5212,43,LLC,2,98761346,11-2017,4,1133,1412,Power Tools,741,4,3
5213,66,LLC,1,98761346,11-2017,5,1978,1660,Hilti Services,864,8,3
5214,76,LLC,2,98761346,11-2017,5,628,4167,Contractor Services,849,12,2
5215,34,LLC,1,98761346,11-2017,1,3685,2010,Fastners Firestop Strut,282,11,1
5216,74,LLC,1,98761347,11-2017,2,5362,1099,Power Tools,987,0,1
5217,29,LLC,1,98761347,11-2017,2,6503,2509,Hilti Services,48,7,2
5218,85,LLC,1,98761347,11-2017,3,2995,4206,Contractor Services,620,21,3
5219,52,LLC,3,98761347,11-2017,3,3110,2407,Fastners Firestop Strut,597,17,3
5220,58,LLC,2,98761348,11-2017,1,3456,3550,Power Tools,856,5,3
5221,95,LLC,1,98761348,11-2017,2,5274,2591,Hilti Services,589,21,3
5222,85,LLC,3,98761348,11-2017,3,1709,4847,Contractor Services,649,23,3
5223,27,LLC,2,98761348,11-2017,3,268,1651,Fastners Firestop Strut,731,14,2
5224,79,LLC,3,98761349,11-2017,4,2549,2030,Power Tools,218,9,1
5225,98,LLC,3,98761349,11-2017,1,9986,1365,Hilti Services,51,3,2
5226,84,LLC,2,98761349,11-2017,1,2183,1933,Contractor Services,497,6,1
5227,68,LLC,1,98761349,11-2017,1,3664,1077,Fastners Firestop Strut,545,3,3
5228,94,LLC,1,98761350,11-2017,4,8175,3451,Power Tools,646,7,1
5229,85,LLC,3,98761350,11-2017,1,9976,4191,Hilti Services,963,19,1
5230,50,LLC,2,98761350,11-2017,3,5559,1526,Contractor Services,416,5,2
5231,21,LLC,1,98761350,11-2017,5,2303,4818,Fastners Firestop Strut,35,2,3
5232,63,LLC,1,98761351,11-2017,1,5902,3921,Power Tools,830,17,1
5233,85,LLC,2,98761351,11-2017,4,8718,3163,Hilti Services,570,13,3
5234,55,LLC,2,98761351,11-2017,5,3881,4614,Contractor Services,905,18,2
5235,54,LLC,1,98761351,11-2017,4,1153,3787,Fastners Firestop Strut,643,12,2
5236,54,LLC,1,98761352,11-2017,5,9652,1651,Power Tools,590,4,2
5237,54,LLC,1,98761352,11-2017,5,6767,4498,Hilti Services,585,18,3
5238,41,LLC,3,98761352,11-2017,1,8398,794,Contractor Services,212,8,3
5239,57,LLC,1,98761352,11-2017,5,9890,606,Fastners Firestop Strut,360,9,1
5240,35,LLC,1,98761353,11-2017,1,6689,4123,Power Tools,668,0,2
5241,61,LLC,3,98761353,11-2017,2,578,1978,Hilti Services,82,12,3
5242,27,LLC,3,98761353,11-2017,1,5264,3884,Contractor Services,635,4,3
5243,23,LLC,3,98761353,11-2017,3,2479,1893,Fastners Firestop Strut,188,20,2
5244,48,LLC,1,98761354,11-2017,1,8101,3299,Power Tools,553,13,2
5245,81,LLC,3,98761354,11-2017,3,485,4392,Hilti Services,37,23,1
5246,89,LLC,2,98761354,11-2017,4,3888,4172,Contractor Services,401,12,1
5247,49,LLC,1,98761354,11-2017,5,2663,4752,Fastners Firestop Strut,752,4,1
5248,82,LLC,1,98761355,11-2017,5,7731,2174,Power Tools,786,20,2
5249,65,LLC,1,98761355,11-2017,3,9948,2635,Hilti Services,33,3,3
5250,78,LLC,1,98761355,11-2017,3,6626,1282,Contractor Services,752,10,2
5251,23,LLC,2,98761355,11-2017,3,7290,2872,Fastners Firestop Strut,713,15,3
5252,80,LLC,2,98761356,11-2017,2,9048,1627,Power Tools,259,15,3
5253,80,LLC,3,98761356,11-2017,4,3771,3427,Hilti Services,436,9,1
5254,37,LLC,1,98761356,11-2017,2,1143,1930,Contractor Services,197,17,3
5255,65,LLC,3,98761356,11-2017,1,459,1781,Fastners Firestop Strut,34,20,1
5256,28,LLC,1,98761357,11-2017,1,2751,963,Power Tools,431,24,3
5257,85,LLC,2,98761357,11-2017,3,3689,901,Hilti Services,579,5,3
5258,93,LLC,3,98761357,11-2017,1,6371,982,Contractor Services,747,23,1
5259,85,LLC,3,98761357,11-2017,3,7957,2253,Fastners Firestop Strut,175,13,1
5260,43,LLC,2,98761358,11-2017,1,3486,3437,Power Tools,814,3,3
5261,91,LLC,3,98761358,11-2017,4,8926,1375,Hilti Services,466,4,3
5262,85,LLC,1,98761358,11-2017,5,8868,4794,Contractor Services,713,3,1
5263,83,LLC,3,98761358,11-2017,4,230,1565,Fastners Firestop Strut,605,9,2
5264,34,LLC,2,98761359,11-2017,1,6349,2062,Power Tools,650,11,2
5265,93,LLC,3,98761359,11-2017,1,7083,2696,Hilti Services,270,11,1
5266,44,LLC,2,98761359,11-2017,4,7183,4230,Contractor Services,617,6,2
5267,56,LLC,1,98761359,11-2017,5,5474,4754,Fastners Firestop Strut,372,22,2
5268,91,LLC,1,98761360,11-2017,4,5748,2743,Power Tools,103,0,1
5269,94,LLC,3,98761360,11-2017,3,9438,3853,Hilti Services,634,20,3
5270,25,LLC,1,98761360,11-2017,4,5225,4488,Contractor Services,269,1,2
5271,56,LLC,3,98761360,11-2017,5,387,4752,Fastners Firestop Strut,521,7,3
5272,83,LLC,3,98761361,11-2017,3,998,4848,Power Tools,59,5,1
5273,91,LLC,3,98761361,11-2017,5,2987,2557,Hilti Services,653,9,3
5274,32,LLC,3,98761361,11-2017,3,2191,3518,Contractor Services,918,6,1
5275,58,LLC,3,98761361,11-2017,2,3671,3250,Fastners Firestop Strut,34,5,1
5276,97,LLC,2,98761362,11-2017,2,1650,3111,Power Tools,33,14,1
5277,32,LLC,3,98761362,11-2017,2,3139,4571,Hilti Services,84,12,3
5278,65,LLC,3,98761362,11-2017,5,3835,4868,Contractor Services,740,11,3
5279,46,LLC,1,98761362,11-2017,1,4847,569,Fastners Firestop Strut,747,19,2
5280,70,LLC,3,98761363,11-2017,4,824,2280,Power Tools,724,16,2
5281,20,LLC,3,98761363,11-2017,1,5210,1997,Hilti Services,983,21,2
5282,20,LLC,2,98761363,11-2017,1,3487,2247,Contractor Services,907,1,2
5283,26,LLC,1,98761363,11-2017,4,6095,4060,Fastners Firestop Strut,866,20,3
5284,29,LLC,1,98761364,11-2017,3,9573,1350,Power Tools,248,23,1
5285,47,LLC,1,98761364,11-2017,1,6670,2407,Hilti Services,882,2,3
5286,74,LLC,3,98761364,11-2017,1,9155,1972,Contractor Services,499,7,1
