,BookToMarket,BusinessPosition,BusinessType,Businessvolume,CustomerID,DateTime,EquipmentPrice,HoursUsage,Marketcap,MonthlyMaintenance,Noofdevices,NumberOfEmployees,ProductWeight,Profit,TotalRevenue,category,Rank
1445,2.49,Stable,2,3,98761323,Oct-17,9539,16,10,4196,21,3500,967,0.79,3,Hilti Services,3
1446,1.1,Stable,2,3,98761323,Oct-17,5379,7,8,527,58,3500,788,0.5,8,Contractor Services,1
1447,1.74,Stable,2,2,98761323,Oct-17,5366,5,3,4644,65,3500,754,0.61,6,Fastners Firestop Strut,3
1448,0.47,Growth,2,3,98761353,Oct-17,9576,2,1,2223,32,42,820,0.18,9,Power Tools,2
1449,1.54,Growth,2,2,98761353,Oct-17,6147,1,2,4763,64,42,168,0.26,10,Hilti Services,3
1450,0.93,Growth,2,3,98761353,Oct-17,6744,2,3,2203,24,42,505,0.46,7,Contractor Services,3
1451,2.57,Growth,2,2,98761353,Oct-17,4917,11,2,3658,54,42,590,0.81,1,Fastners Firestop Strut,1
1452,2.1,Decline,2,2,98761354,Oct-17,4206,15,1,4991,59,3400,659,0.49,9,Power Tools,2
1453,1.38,Decline,2,3,98761354,Oct-17,499,13,8,3149,38,3400,437,0.64,3,Hilti Services,3
1454,1.89,Decline,2,3,98761354,Oct-17,3002,3,2,3591,54,3400,964,0.2,4,Contractor Services,3
1455,0.88,Decline,2,1,98761354,Oct-17,7350,13,8,4872,28,3400,959,0.26,3,Fastners Firestop Strut,3
1456,1.05,Decline,2,3,98761355,Oct-17,5426,11,2,1009,30,12000,367,0.23,3,Power Tools,3
1457,1.33,Decline,2,2,98761355,Oct-17,6616,2,6,554,20,12000,720,0.49,9,Hilti Services,2
1458,0.97,Decline,2,2,98761355,Oct-17,3831,6,2,4154,52,12000,576,0.11,2,Contractor Services,3
1459,1.77,Decline,2,3,98761355,Oct-17,3678,10,1,1700,58,12000,553,0.97,7,Fastners Firestop Strut,1
1460,1.39,Decline,2,2,98761356,Oct-17,6647,9,6,4816,18,170,876,0.3,9,Power Tools,3
1461,1.26,Decline,2,2,98761356,Oct-17,3543,10,6,2708,39,170,722,0.78,1,Hilti Services,1
1462,0.76,Decline,2,2,98761356,Oct-17,3437,2,2,4392,18,170,359,0.57,8,Contractor Services,3
1463,0.51,Decline,2,3,98761356,Oct-17,5312,11,1,4475,34,170,210,0.34,4,Fastners Firestop Strut,2
1464,2.72,Decline,2,2,98761357,Oct-17,2034,1,5,544,42,800,904,0.96,5,Power Tools,2
1465,0.93,Decline,2,2,98761357,Oct-17,7151,12,9,642,43,800,469,0.44,4,Hilti Services,2
1466,2.78,Decline,2,2,98761357,Oct-17,7400,12,10,843,21,800,407,0.27,7,Contractor Services,1
1467,2.74,Decline,2,2,98761357,Oct-17,8939,9,3,3335,13,800,428,0.97,1,Fastners Firestop Strut,2
1468,0.45,Decline,2,1,98761358,Oct-17,605,5,4,2307,17,170,342,0.77,7,Power Tools,2
1469,1.62,Decline,2,2,98761358,Oct-17,550,12,6,1779,25,170,511,0.44,3,Hilti Services,2
1470,2.85,Decline,2,2,98761358,Oct-17,5758,16,8,3851,19,170,288,0.46,8,Contractor Services,1
1471,0.8,Decline,2,2,98761358,Oct-17,1933,2,8,3190,67,170,441,0.58,3,Fastners Firestop Strut,1
1472,1.01,Stable,2,2,98761359,Oct-17,669,13,7,2977,56,170,614,0.37,2,Power Tools,1
1473,1.6,Stable,2,2,98761359,Oct-17,9527,9,9,822,38,170,415,0.78,6,Hilti Services,1
1474,1.01,Stable,2,3,98761359,Oct-17,812,1,4,1820,28,170,627,0.23,6,Contractor Services,3
1475,2.18,Stable,2,3,98761359,Oct-17,2546,2,3,1408,42,170,255,0.11,6,Fastners Firestop Strut,3
1476,1.57,Decline,2,2,98761360,Oct-17,5746,15,5,2088,12,12000,988,0.58,6,Power Tools,3
1477,2.17,Decline,2,3,98761360,Oct-17,3953,5,8,4740,37,12000,410,0.35,6,Hilti Services,1
1478,1.29,Decline,2,2,98761360,Oct-17,3602,1,6,4576,48,12000,424,0.18,9,Contractor Services,1
1479,1.36,Decline,2,2,98761360,Oct-17,7882,11,7,3330,25,12000,777,0.31,10,Fastners Firestop Strut,1
1480,2.24,Decline,2,2,98761361,Oct-17,7941,13,10,4817,46,400,369,0.58,4,Power Tools,1
1481,1.39,Decline,2,1,98761361,Oct-17,8798,9,5,2319,33,400,999,0.31,8,Hilti Services,2
1482,0.82,Decline,2,3,98761361,Oct-17,7020,13,1,2372,12,400,422,0.19,10,Contractor Services,1
1483,0.46,Decline,2,2,98761361,Oct-17,2462,9,4,4039,63,400,623,0.77,10,Fastners Firestop Strut,1
1484,1.76,Decline,2,3,98761362,Oct-17,3601,11,3,3650,65,33,786,0.33,3,Power Tools,2
1485,1.11,Decline,2,1,98761362,Oct-17,8695,13,6,2397,18,33,461,0.39,4,Hilti Services,2
1486,2.5,Decline,2,3,98761362,Oct-17,2377,15,5,880,59,33,639,0.91,2,Contractor Services,2
1487,1.88,Decline,2,2,98761362,Oct-17,810,13,3,3193,34,33,826,0.35,2,Fastners Firestop Strut,2
1488,1.36,Decline,2,1,98761363,Oct-17,3160,4,9,4880,53,400,326,0.14,4,Power Tools,3
1489,1.01,Decline,2,1,98761363,Oct-17,3568,4,9,3835,19,400,221,0.63,9,Hilti Services,2
1490,0.91,Decline,2,3,98761363,Oct-17,8701,1,2,1211,34,400,474,0.32,6,Contractor Services,1
1491,2.42,Decline,2,3,98761363,Oct-17,6284,1,9,3234,41,400,396,0.36,4,Fastners Firestop Strut,3
1492,2.87,Decline,2,1,98761364,Oct-17,8910,16,8,1497,64,175,886,0.39,6,Power Tools,2
1493,0.59,Decline,2,2,98761364,Oct-17,3589,12,3,4626,57,175,211,0.97,9,Hilti Services,2
1494,0.4,Decline,2,1,98761364,Oct-17,8442,3,5,1519,22,175,668,0.82,6,Contractor Services,3
1495,1.1,Decline,2,2,98761364,Oct-17,529,6,6,3506,19,175,101,0.74,8,Fastners Firestop Strut,1
1496,2.76,Decline,2,1,98761365,Oct-17,4163,13,7,2803,49,4500,908,0.65,6,Power Tools,1
1497,1.7,Decline,2,1,98761365,Oct-17,9240,6,3,1088,30,4500,813,0.43,6,Hilti Services,1
1498,0.57,Decline,2,3,98761365,Oct-17,6422,16,10,663,49,4500,721,0.66,4,Contractor Services,1
1499,1.07,Decline,2,1,98761365,Oct-17,2292,1,1,3879,10,4500,795,0.23,5,Fastners Firestop Strut,2
1500,1.86,Decline,2,3,98761366,Oct-17,6118,4,8,3621,65,8,343,0.78,1,Power Tools,1
1501,2.23,Decline,2,2,98761366,Oct-17,1876,6,8,4113,59,8,184,0.67,8,Hilti Services,3
1502,2.98,Decline,2,3,98761366,Oct-17,1959,13,5,1525,48,8,911,0.26,5,Contractor Services,3
1503,1.97,Decline,2,3,98761366,Oct-17,9619,9,2,4631,59,8,970,0.68,3,Fastners Firestop Strut,2
1504,0.57,Decline,2,1,98761367,Oct-17,2610,7,2,2040,34,7,825,0.37,6,Power Tools,2
1505,1.82,Decline,2,3,98761367,Oct-17,7478,4,3,3332,44,7,758,0.57,6,Hilti Services,3
1506,1.02,Decline,2,1,98761367,Oct-17,6272,10,10,2978,23,7,347,0.43,7,Contractor Services,3
1507,1.87,Decline,2,2,98761367,Oct-17,2952,13,1,1324,70,7,109,0.5,5,Fastners Firestop Strut,2
1508,0.92,Decline,2,1,98761368,Oct-17,9230,9,4,1337,17,7500,287,0.72,2,Power Tools,3
1509,1.1,Decline,2,2,98761368,Oct-17,5006,7,3,722,41,7500,980,0.2,9,Hilti Services,1
1510,1.46,Decline,2,1,98761368,Oct-17,3227,8,3,4433,30,7500,342,0.11,3,Contractor Services,2
1511,1.07,Decline,2,1,98761368,Oct-17,2844,4,10,2766,49,7500,279,0.89,10,Fastners Firestop Strut,1
1512,1.86,Decline,2,2,98761369,Oct-17,7506,15,7,3985,47,175,395,0.7,7,Power Tools,1
1513,2.78,Decline,2,1,98761369,Oct-17,4491,1,9,3589,35,175,405,0.6,7,Hilti Services,1
1514,1.57,Decline,2,3,98761369,Oct-17,627,9,2,1200,47,175,818,0.13,3,Contractor Services,3
1515,2.36,Decline,2,2,98761369,Oct-17,4898,14,3,2048,18,175,624,0.94,9,Fastners Firestop Strut,2
1516,2.68,Decline,2,2,98761370,Oct-17,2378,10,5,2155,30,8,163,0.55,5,Power Tools,3
1517,0.98,Decline,2,1,98761370,Oct-17,3864,3,3,1634,28,8,673,0.81,3,Hilti Services,2
1518,2.38,Decline,2,3,98761370,Oct-17,5061,8,6,2330,59,8,347,0.78,9,Contractor Services,1
1519,0.82,Decline,2,3,98761370,Oct-17,4595,9,2,1950,51,8,122,0.33,8,Fastners Firestop Strut,1
1520,2.16,Decline,2,2,98761371,Oct-17,3373,1,8,3070,65,33,441,0.76,1,Power Tools,1
1521,2.66,Decline,2,3,98761371,Oct-17,9859,14,7,4520,59,33,916,0.9,5,Hilti Services,2
1522,2.62,Decline,2,1,98761371,Oct-17,7545,12,7,1018,15,33,765,0.27,10,Contractor Services,1
1523,2.16,Decline,2,2,98761371,Oct-17,3224,12,3,1232,25,33,990,0.93,10,Fastners Firestop Strut,2
1524,0.87,Decline,2,3,98761372,Oct-17,6619,7,3,1269,43,44,648,0.8,9,Power Tools,1
1525,1.78,Decline,2,2,98761372,Oct-17,340,10,8,692,42,44,215,0.42,1,Hilti Services,2
1526,0.75,Decline,2,3,98761372,Oct-17,4842,4,9,596,57,44,881,0.53,10,Contractor Services,1
1527,0.67,Decline,2,2,98761372,Oct-17,1306,1,6,3105,40,44,559,0.33,8,Fastners Firestop Strut,2
1528,1.39,Stable,2,3,98761393,Oct-17,4861,14,7,1649,66,12000,549,0.15,10,Power Tools,3
1529,0.98,Stable,2,1,98761393,Oct-17,1578,9,2,1179,25,12000,816,0.16,1,Hilti Services,1
1530,2.52,Stable,2,1,98761393,Oct-17,1574,6,4,1780,39,12000,124,0.57,10,Contractor Services,1
1531,2.84,Stable,2,3,98761393,Oct-17,5264,14,10,4315,66,12000,515,0.37,6,Fastners Firestop Strut,2
1532,1.48,Stable,2,1,98761394,Oct-17,8479,2,1,4020,42,12000,662,0.78,10,Power Tools,3
1533,1.81,Stable,2,2,98761394,Oct-17,2243,2,5,3820,43,12000,459,0.99,7,Hilti Services,2
1534,0.56,Stable,2,1,98761394,Oct-17,5383,10,4,1651,66,12000,499,0.76,7,Contractor Services,3
1535,2.05,Stable,2,3,98761394,Oct-17,1675,7,6,4550,15,12000,694,0.7,7,Fastners Firestop Strut,2
1536,1.29,Stable,2,3,98761395,Oct-17,6173,1,7,2694,44,450,194,0.24,6,Power Tools,3
1537,1.09,Stable,2,1,98761395,Oct-17,9270,8,10,735,23,450,123,0.36,7,Hilti Services,2
1538,2.04,Stable,2,2,98761395,Oct-17,9405,11,10,3408,51,450,860,0.44,9,Contractor Services,2
1539,0.89,Stable,2,2,98761395,Oct-17,8463,11,9,3242,13,450,489,0.6,4,Fastners Firestop Strut,2
1540,2.98,Stable,2,2,98761396,Oct-17,4560,16,1,3211,51,3500,415,0.2,10,Power Tools,3
1541,2.79,Stable,2,2,98761396,Oct-17,7692,1,9,632,10,3500,918,0.32,3,Hilti Services,1
1542,2.99,Stable,2,2,98761396,Oct-17,2943,12,2,1259,43,3500,244,0.14,10,Contractor Services,1
1543,2.94,Stable,2,1,98761396,Oct-17,8918,3,6,3550,61,3500,205,0.42,1,Fastners Firestop Strut,3
1544,0.46,Stable,2,3,98761397,Oct-17,8223,1,4,2453,34,3500,336,0.31,3,Power Tools,1
1545,2.44,Stable,2,2,98761397,Oct-17,6747,7,7,1027,12,3500,319,0.41,2,Hilti Services,3
1546,2.04,Stable,2,2,98761397,Oct-17,8846,14,8,1801,11,3500,704,0.56,4,Contractor Services,1
1547,2.36,Stable,2,2,98761397,Oct-17,1360,8,10,4639,26,3500,460,0.45,9,Fastners Firestop Strut,3
1548,0.91,Stable,2,2,98761398,Oct-17,4452,16,8,3764,17,3500,133,0.54,9,Power Tools,3
1549,1.04,Stable,2,1,98761398,Oct-17,2218,5,4,3329,48,3500,684,0.98,9,Hilti Services,1
1550,1.31,Stable,2,2,98761398,Oct-17,4682,10,7,1319,38,3500,238,0.52,8,Contractor Services,3
1551,2.96,Stable,2,3,98761398,Oct-17,4742,4,9,4273,64,3500,777,0.54,4,Fastners Firestop Strut,1
1552,2.02,Stable,2,2,98761399,Oct-17,2207,4,3,1829,19,450,793,0.16,4,Power Tools,1
1553,2.56,Stable,2,1,98761399,Oct-17,1171,8,9,985,14,450,455,0.18,10,Hilti Services,1
1554,1.19,Stable,2,3,98761399,Oct-17,2924,13,4,4764,60,450,972,0.26,8,Contractor Services,2
1555,0.45,Stable,2,2,98761399,Oct-17,2190,4,8,2546,55,450,930,0.22,10,Fastners Firestop Strut,1
1556,1.6,Stable,2,1,98761400,Oct-17,7245,9,2,4649,18,3500,903,0.55,10,Power Tools,3
1557,1.99,Stable,2,3,98761400,Oct-17,7312,5,6,1857,26,3500,427,0.87,9,Hilti Services,3
1558,2.7,Stable,2,2,98761400,Oct-17,7413,14,4,2118,38,3500,579,0.34,7,Contractor Services,2
1559,2.8,Stable,2,2,98761400,Oct-17,1133,6,6,1294,63,3500,777,0.7,8,Fastners Firestop Strut,2
1560,1.67,Growth,2,2,98761401,Oct-17,8854,9,4,4066,58,670,469,0.33,4,Power Tools,1
1561,1.45,Growth,2,3,98761401,Oct-17,990,14,10,1178,36,670,519,0.6,4,Hilti Services,1
1562,0.46,Growth,2,2,98761401,Oct-17,1597,4,3,3056,49,670,960,0.36,7,Contractor Services,1
1563,0.53,Growth,2,2,98761401,Oct-17,6764,12,7,2553,51,670,673,0.78,9,Fastners Firestop Strut,1
1564,1.86,Growth,2,3,98761402,Oct-17,3413,5,4,956,48,450,283,0.24,6,Power Tools,2
1565,1.33,Growth,2,1,98761402,Oct-17,7646,14,8,1898,28,450,904,0.46,8,Hilti Services,1
1566,2.27,Growth,2,2,98761402,Oct-17,9886,14,2,4611,35,450,285,0.86,3,Contractor Services,2
1567,0.4,Growth,2,2,98761402,Oct-17,9208,11,10,3843,31,450,452,0.89,1,Fastners Firestop Strut,3
1568,0.48,Growth,2,2,98761278,Nov-17,8223,16,1,1833,52,3500,187,0.68,8,Power Tools,1
1569,1.42,Growth,2,1,98761278,Nov-17,2789,1,3,924,52,3500,508,0.47,5,Hilti Services,1
1570,1.58,Growth,2,2,98761278,Nov-17,9557,2,2,2907,54,3500,667,0.38,1,Contractor Services,2
1571,2.76,Growth,2,1,98761278,Nov-17,7455,4,2,2827,64,3500,605,0.38,2,Fastners Firestop Strut,1
1572,1.7,Growth,2,1,98761279,Nov-17,5669,8,2,2991,49,3500,948,0.9,9,Power Tools,3
1573,1.67,Growth,2,2,98761279,Nov-17,4954,12,5,2434,27,3500,611,0.84,5,Hilti Services,1
1574,1.46,Growth,2,1,98761279,Nov-17,3019,6,10,4265,12,3500,825,0.32,3,Contractor Services,3
1575,1.08,Growth,2,1,98761279,Nov-17,9969,10,10,3662,69,3500,510,0.68,6,Fastners Firestop Strut,2
1576,0.64,Growth,2,3,98761280,Nov-17,4478,16,8,648,52,3500,429,0.22,3,Power Tools,2
1577,1.33,Growth,2,3,98761280,Nov-17,2594,10,5,1320,69,3500,713,0.78,4,Hilti Services,2
1578,2.75,Growth,2,2,98761280,Nov-17,4723,5,4,4898,36,3500,400,0.36,7,Contractor Services,3
1579,0.77,Growth,2,2,98761280,Nov-17,6086,10,3,3728,31,3500,320,0.42,9,Fastners Firestop Strut,2
1580,1.58,Growth,2,1,98761281,Nov-17,2427,10,7,859,48,33,797,0.38,1,Power Tools,1
1581,1.79,Growth,2,3,98761281,Nov-17,5399,13,6,3365,27,33,246,0.84,9,Hilti Services,2
1582,2.97,Growth,2,1,98761281,Nov-17,1634,9,7,1403,19,33,482,0.29,4,Contractor Services,3
1583,0.86,Growth,2,2,98761281,Nov-17,4619,6,6,2992,49,33,734,0.61,10,Fastners Firestop Strut,3
1584,2.07,Growth,2,1,98761282,Nov-17,8904,13,1,3212,14,34,814,0.97,4,Power Tools,2
1585,2.42,Growth,2,3,98761282,Nov-17,5778,9,5,2700,27,34,774,0.53,10,Hilti Services,1
1586,1,Growth,2,3,98761282,Nov-17,8116,16,3,601,42,34,150,0.75,5,Contractor Services,2
1587,1.47,Growth,2,1,98761282,Nov-17,214,8,4,3229,37,34,310,0.33,6,Fastners Firestop Strut,1
1588,1.49,Growth,2,1,98761283,Nov-17,3643,12,4,3813,55,125,687,0.63,6,Power Tools,2
1589,2.49,Growth,2,2,98761283,Nov-17,9784,12,2,2878,51,125,887,0.95,3,Hilti Services,2
1590,2.27,Growth,2,1,98761283,Nov-17,5937,14,6,875,56,125,415,0.83,9,Contractor Services,2
1591,2.77,Growth,2,2,98761283,Nov-17,5590,8,1,3209,22,125,136,0.34,2,Fastners Firestop Strut,3
1592,2.09,Growth,2,1,98761284,Nov-17,7576,4,10,1613,66,125,720,0.49,1,Power Tools,2
1593,1.64,Growth,2,1,98761284,Nov-17,3152,8,8,1986,42,125,336,0.94,4,Hilti Services,3
1594,1.88,Growth,2,1,98761284,Nov-17,5386,12,5,3117,34,125,955,0.72,9,Contractor Services,1
1595,0.69,Growth,2,2,98761284,Nov-17,1321,5,5,4367,10,125,518,0.58,1,Fastners Firestop Strut,3
1596,1.81,Growth,2,3,98761285,Nov-17,2652,6,8,2528,23,7,583,0.14,5,Power Tools,1
1597,0.89,Growth,2,3,98761285,Nov-17,5990,11,7,2144,15,7,440,0.39,4,Hilti Services,3
1598,2.47,Growth,2,2,98761285,Nov-17,9432,3,3,2050,16,7,264,0.75,7,Contractor Services,3
1599,2.59,Growth,2,2,98761285,Nov-17,703,11,4,4111,21,7,939,0.22,3,Fastners Firestop Strut,2
1600,1.67,Growth,2,1,98761286,Nov-17,1775,15,1,4192,24,3500,550,0.64,10,Power Tools,2
1601,1.41,Growth,2,2,98761286,Nov-17,4201,12,9,2859,47,3500,850,0.7,6,Hilti Services,2
1602,0.53,Growth,2,2,98761286,Nov-17,7885,1,5,2061,20,3500,500,0.5,3,Contractor Services,3
1603,2.61,Growth,2,1,98761286,Nov-17,868,10,5,2233,64,3500,527,0.55,3,Fastners Firestop Strut,2
1604,0.76,Growth,2,3,98761287,Nov-17,9062,16,7,1485,54,7500,427,1,10,Power Tools,1
1605,1.99,Growth,2,3,98761287,Nov-17,2812,4,9,1192,38,7500,791,0.81,3,Hilti Services,2
1606,0.56,Growth,2,2,98761287,Nov-17,5850,12,3,997,63,7500,902,0.52,1,Contractor Services,2
1607,1.59,Growth,2,3,98761287,Nov-17,4460,3,2,835,18,7500,499,0.71,10,Fastners Firestop Strut,1
1608,1.63,Growth,2,3,98761288,Nov-17,7009,11,9,2713,59,750,290,0.78,8,Power Tools,1
1609,0.57,Growth,2,1,98761288,Nov-17,1656,16,4,4487,16,750,637,0.31,9,Hilti Services,1
1610,2.28,Growth,2,2,98761288,Nov-17,880,7,9,2524,41,750,712,0.91,2,Contractor Services,3
1611,2.71,Growth,2,1,98761288,Nov-17,6010,4,7,1708,70,750,391,0.98,3,Fastners Firestop Strut,3
1612,2.24,Growth,2,1,98761289,Nov-17,5703,4,8,4943,46,42,290,0.31,1,Power Tools,2
1613,2.53,Growth,2,3,98761289,Nov-17,8386,16,9,4369,33,42,434,0.25,2,Hilti Services,1
1614,0.61,Growth,2,1,98761289,Nov-17,7597,13,5,2877,67,42,537,0.54,10,Contractor Services,3
1615,2.36,Growth,2,2,98761289,Nov-17,7195,8,3,3509,19,42,960,0.59,1,Fastners Firestop Strut,2
1616,1.77,Growth,2,2,98761290,Nov-17,3321,8,9,4238,40,350,939,0.9,7,Power Tools,2
1617,0.59,Growth,2,1,98761290,Nov-17,3790,1,1,2546,64,350,589,0.78,4,Hilti Services,2
1618,1.67,Growth,2,2,98761290,Nov-17,6443,12,5,576,22,350,909,0.64,2,Contractor Services,1
1619,2.87,Growth,2,2,98761290,Nov-17,3624,3,1,4861,38,350,552,0.19,2,Fastners Firestop Strut,2
1620,1.17,Growth,2,1,98761291,Nov-17,5200,14,10,2609,61,350,842,0.14,3,Power Tools,1
1621,1.31,Growth,2,2,98761291,Nov-17,4259,16,4,1841,57,350,531,0.76,4,Hilti Services,3
1622,1.78,Growth,2,1,98761291,Nov-17,3181,2,9,2398,40,350,713,0.14,8,Contractor Services,1
1623,0.41,Growth,2,1,98761291,Nov-17,4911,5,10,3176,52,350,144,0.7,5,Fastners Firestop Strut,3
1624,2.32,Growth,2,1,98761319,Nov-17,9762,11,8,2662,56,170,581,0.15,5,Power Tools,2
1625,2.63,Growth,2,2,98761319,Nov-17,1066,12,2,4489,31,170,887,0.79,1,Hilti Services,2
1626,0.49,Growth,2,1,98761319,Nov-17,4057,6,1,1380,54,170,929,0.9,5,Contractor Services,1
1627,0.9,Growth,2,1,98761319,Nov-17,6502,12,4,1207,32,170,418,0.44,2,Fastners Firestop Strut,2
1628,2.42,Growth,2,2,98761320,Nov-17,5473,7,7,3826,67,6,900,0.54,7,Power Tools,1
1629,1.37,Growth,2,1,98761320,Nov-17,8558,3,9,2410,10,6,431,0.99,9,Hilti Services,3
1630,1.46,Growth,2,2,98761320,Nov-17,3525,1,3,3894,10,6,931,0.2,6,Contractor Services,2
1631,2.95,Growth,2,2,98761320,Nov-17,5144,11,10,4742,28,6,442,0.34,8,Fastners Firestop Strut,3
1632,1.14,Growth,2,2,98761321,Nov-17,8530,8,7,988,69,42,984,0.61,10,Power Tools,2
1633,2.43,Growth,2,2,98761321,Nov-17,2879,12,10,2086,17,42,687,0.5,5,Hilti Services,1
1634,1.98,Growth,2,2,98761321,Nov-17,6546,10,9,3533,56,42,920,0.57,4,Contractor Services,1
1635,1.81,Growth,2,1,98761321,Nov-17,7229,12,2,571,39,42,258,0.18,3,Fastners Firestop Strut,1
1636,1.01,Growth,2,2,98761322,Nov-17,2279,6,3,2802,20,42,149,0.41,4,Power Tools,2
1637,1.21,Growth,2,3,98761322,Nov-17,2747,8,3,4687,34,42,373,0.7,10,Hilti Services,2
1638,2.35,Growth,2,2,98761322,Nov-17,3866,7,6,1815,65,42,864,0.98,2,Contractor Services,2
1639,0.96,Growth,2,1,98761322,Nov-17,5061,14,5,980,22,42,371,0.54,1,Fastners Firestop Strut,2
1640,0.96,Stable,2,3,98761323,Nov-17,1215,9,8,4171,37,3500,655,0.12,2,Power Tools,3
1641,0.99,Stable,2,3,98761323,Nov-17,5228,3,5,4141,21,3500,309,0.62,2,Hilti Services,3
1642,2.01,Stable,2,3,98761323,Nov-17,7595,5,2,3289,28,3500,220,0.39,4,Contractor Services,1
1643,2.8,Stable,2,1,98761323,Nov-17,3312,11,8,2644,46,3500,818,0.88,8,Fastners Firestop Strut,3
1644,1.24,Growth,2,1,98761353,Nov-17,6368,9,1,4334,58,42,893,0.72,8,Power Tools,2
1645,2.64,Growth,2,3,98761353,Nov-17,914,4,8,2293,66,42,321,0.98,5,Hilti Services,2
1646,2.23,Growth,2,2,98761353,Nov-17,4324,4,2,4626,61,42,537,0.56,7,Contractor Services,1
1647,0.41,Growth,2,2,98761353,Nov-17,5430,5,10,3352,67,42,271,0.46,1,Fastners Firestop Strut,3
1648,2.5,Decline,2,1,98761354,Nov-17,6189,6,1,3607,68,3400,375,0.89,4,Power Tools,1
1649,0.9,Decline,2,2,98761354,Nov-17,5302,3,4,1306,58,3400,320,0.68,5,Hilti Services,2
1650,1.13,Decline,2,1,98761354,Nov-17,6103,16,8,967,28,3400,466,0.59,10,Contractor Services,3
1651,2.17,Decline,2,2,98761354,Nov-17,7783,1,2,3245,29,3400,490,0.78,5,Fastners Firestop Strut,3
1652,2.1,Decline,2,1,98761355,Nov-17,9149,4,9,4068,17,12000,927,0.34,1,Power Tools,3
1653,0.95,Decline,2,3,98761355,Nov-17,7214,2,2,3593,38,12000,880,0.35,6,Hilti Services,2
1654,1.93,Decline,2,1,98761355,Nov-17,4273,9,8,2372,33,12000,636,0.61,7,Contractor Services,3
1655,1.42,Decline,2,1,98761355,Nov-17,5086,8,1,4270,33,12000,623,0.29,7,Fastners Firestop Strut,3
1656,1.82,Decline,2,3,98761356,Nov-17,3972,1,9,3796,17,170,832,0.19,3,Power Tools,1
1657,2.53,Decline,2,2,98761356,Nov-17,7545,7,5,1919,44,170,682,0.21,4,Hilti Services,2
1658,0.82,Decline,2,2,98761356,Nov-17,678,4,6,3883,70,170,739,0.54,9,Contractor Services,1
1659,0.6,Decline,2,1,98761356,Nov-17,6587,5,8,4103,47,170,614,0.25,7,Fastners Firestop Strut,1
1660,0.97,Decline,2,2,98761357,Nov-17,8261,3,7,1485,16,800,358,0.4,10,Power Tools,2
1661,2.5,Decline,2,2,98761357,Nov-17,3008,12,5,554,15,800,365,0.26,6,Hilti Services,1
1662,1.11,Decline,2,2,98761357,Nov-17,3891,15,2,4351,14,800,170,0.26,9,Contractor Services,1
1663,1.19,Decline,2,3,98761357,Nov-17,8255,9,10,659,57,800,536,0.15,9,Fastners Firestop Strut,3
1664,1.97,Decline,2,2,98761358,Nov-17,6850,2,4,730,14,170,417,0.98,6,Power Tools,2
1665,2.36,Decline,2,2,98761358,Nov-17,8805,6,3,4657,41,170,909,0.21,8,Hilti Services,1
1666,1.5,Decline,2,1,98761358,Nov-17,7160,3,6,1057,31,170,409,0.48,10,Contractor Services,3
1667,0.45,Decline,2,2,98761358,Nov-17,1680,5,1,1052,53,170,554,0.53,7,Fastners Firestop Strut,2
1668,2.81,Stable,2,1,98761359,Nov-17,7041,16,8,2895,29,170,123,0.51,9,Power Tools,3
1669,1.78,Stable,2,1,98761359,Nov-17,226,12,5,2693,47,170,843,0.75,9,Hilti Services,3
1670,2.9,Stable,2,1,98761359,Nov-17,4391,8,4,1831,28,170,947,0.69,4,Contractor Services,1
1671,2.96,Stable,2,1,98761359,Nov-17,7160,8,10,3372,50,170,537,0.72,1,Fastners Firestop Strut,1
1672,1.1,Decline,2,1,98761360,Nov-17,6240,11,9,4943,30,12000,368,0.68,6,Power Tools,2
1673,2.32,Decline,2,3,98761360,Nov-17,2299,6,6,1624,45,12000,477,0.79,6,Hilti Services,3
1674,2.39,Decline,2,3,98761360,Nov-17,6144,7,6,4500,28,12000,455,0.37,10,Contractor Services,2
1675,1.53,Decline,2,3,98761360,Nov-17,915,10,9,2015,13,12000,313,0.11,2,Fastners Firestop Strut,1
1676,1.61,Decline,2,2,98761361,Nov-17,9986,13,1,2852,70,400,712,0.12,8,Power Tools,2
1677,2.96,Decline,2,1,98761361,Nov-17,5197,15,9,3001,40,400,496,0.17,5,Hilti Services,3
1678,2.63,Decline,2,1,98761361,Nov-17,4966,15,4,4883,69,400,342,0.55,5,Contractor Services,3
1679,1.94,Decline,2,1,98761361,Nov-17,1519,9,5,3545,20,400,126,0.84,5,Fastners Firestop Strut,3
1680,1.36,Decline,2,3,98761362,Nov-17,9255,11,2,1262,32,33,480,0.27,8,Power Tools,3
1681,1.95,Decline,2,3,98761362,Nov-17,6163,14,4,996,44,33,748,0.45,5,Hilti Services,2
1682,1.84,Decline,2,1,98761362,Nov-17,9320,16,8,3075,14,33,431,0.19,7,Contractor Services,1
1683,0.74,Decline,2,3,98761362,Nov-17,5374,9,1,3163,13,33,305,0.2,1,Fastners Firestop Strut,2
1684,1.94,Decline,2,1,98761363,Nov-17,7534,16,3,741,22,400,755,0.7,5,Power Tools,1
1685,1.31,Decline,2,3,98761363,Nov-17,7585,6,5,2620,12,400,436,0.66,8,Hilti Services,3
1686,1.99,Decline,2,3,98761363,Nov-17,9509,11,8,4807,60,400,859,0.65,6,Contractor Services,3
1687,2.44,Decline,2,1,98761363,Nov-17,7466,1,6,4671,49,400,638,0.85,4,Fastners Firestop Strut,3
